team_id,team_name,season,conference,rpi_rank,sos_rank,nonconference_rpi_rank,nonconference_sos_rank,conference_wins,conference_losses,conference_win_pct,overall_wins,overall_losses,overall_win_pct,nonconference_wins,nonconference_losses,nonconference_win_pct,home_wins,home_losses,home_win_pct,road_wins,road_losses,road_win_pct,neutral_wins,neutral_losses,neutral_win_pct,q1_wins,q1_losses,q1_win_pct,q2_wins,q2_losses,q2_win_pct,q3_wins,q3_losses,q3_win_pct,q4_wins,q4_losses,q4_win_pct
IPEDS:238032,West Virginia,2024,Big 12,31,33,46,60,19,11,0.6333,36,24,0.6,14,9,0.6087,17,6,0.7391,14,16,0.4667,5,2,0.7143,6,10,0.375,13,8,0.619,8,5,0.6154,9,1,0.9
IPEDS:129020,Connecticut,2024,Big East,32,32,50,10,17,4,0.8095,35,26,0.5738,15,17,0.4688,16,5,0.7619,17,18,0.4857,2,3,0.4,8,10,0.4444,5,10,0.3333,13,6,0.6842,9,0,1.0
IPEDS:159647,Louisiana Tech,2024,Conference USA,33,84,40,79,18,6,0.75,45,19,0.7031,23,9,0.7188,26,5,0.8387,12,10,0.5455,7,4,0.6364,3,7,0.3,6,4,0.6,18,7,0.72,18,1,0.9474
IPEDS:218724,Coastal Carolina,2024,Sun Belt,34,21,14,2,16,14,0.5333,36,25,0.5902,17,7,0.7083,24,9,0.7273,9,14,0.3913,3,2,0.6,5,11,0.3125,7,7,0.5,17,6,0.7391,7,1,0.875
IPEDS:104179,Arizona,2024,Pac-12,35,31,32,1,20,10,0.6667,36,23,0.6102,13,10,0.5652,19,9,0.6786,13,11,0.5417,4,3,0.5714,3,10,0.2308,15,5,0.75,7,7,0.5,11,1,0.9167
IPEDS:176017,Ole Miss,2024,SEC,36,2,49,35,11,19,0.3667,27,29,0.4821,16,9,0.64,19,12,0.6129,7,15,0.3182,1,2,0.3333,11,20,0.3548,3,4,0.4286,1,2,0.3333,12,3,0.8
IPEDS:155399,Kansas State,2024,Big 12,37,27,26,34,15,15,0.5,35,26,0.5738,16,7,0.6957,20,7,0.7407,10,16,0.3846,5,3,0.625,9,16,0.36,6,6,0.5,8,2,0.8,12,2,0.8571
IPEDS:199218,UNCW,2024,Coastal Athletic,38,51,70,48,20,7,0.7407,40,21,0.6557,16,12,0.5714,22,9,0.7097,13,11,0.5417,5,1,0.8333,5,6,0.4545,6,5,0.5455,13,5,0.7222,16,5,0.7619
IPEDS:167358,Northeastern,2024,Coastal Athletic,39,111,19,84,18,9,0.6667,38,17,0.6909,20,6,0.7692,17,3,0.85,19,12,0.6129,2,2,0.5,4,4,0.5,8,5,0.6154,9,7,0.5625,17,1,0.9444
IPEDS:209551,Oregon,2024,Pac-12,40,59,29,50,19,11,0.6333,40,20,0.6667,18,5,0.7826,23,8,0.7419,14,9,0.6087,3,3,0.5,8,6,0.5714,6,4,0.6,12,9,0.5714,14,1,0.9333
IPEDS:160658,Louisiana,2024,Sun Belt,41,60,69,65,23,7,0.7667,42,20,0.6774,17,9,0.6538,26,8,0.7647,14,6,0.7,2,6,0.25,6,7,0.4615,7,5,0.5833,12,4,0.75,17,4,0.8095
IPEDS:228875,TCU,2024,Big 12,42,35,20,104,14,16,0.4667,33,21,0.6111,17,3,0.85,21,8,0.7241,7,11,0.3889,5,2,0.7143,6,8,0.4286,7,9,0.4375,6,3,0.6667,14,1,0.9333
IPEDS:145637,Illinois,2024,Big Ten,43,53,65,43,18,6,0.75,35,21,0.625,15,11,0.5769,20,3,0.8696,8,11,0.4211,7,7,0.5,5,12,0.2941,5,2,0.7143,9,4,0.6923,16,3,0.8421
IPEDS:206622,Xavier,2024,Big East,44,25,37,3,12,9,0.5714,30,27,0.5263,17,16,0.5152,13,9,0.5909,16,15,0.5161,1,3,0.25,7,12,0.3684,2,3,0.4,15,9,0.625,6,3,0.6667
IPEDS:139755,Georgia Tech,2024,ACC,45,23,63,152,15,15,0.5,33,25,0.569,16,6,0.7273,22,9,0.7097,9,12,0.4286,2,4,0.3333,11,16,0.4074,4,2,0.6667,7,6,0.5385,11,1,0.9167
IPEDS:232423,James Madison,2024,Sun Belt,46,42,24,6,17,13,0.5667,36,25,0.5902,15,8,0.6522,23,6,0.7931,9,16,0.36,4,3,0.5714,7,10,0.4118,5,9,0.3571,9,1,0.9,15,5,0.75
IPEDS:217819,Charleston,2024,Coastal Athletic,47,117,94,192,21,5,0.8077,41,14,0.7455,18,7,0.72,24,9,0.7273,15,3,0.8333,2,2,0.5,3,4,0.4286,6,6,0.5,11,0,1.0,21,4,0.84
IPEDS:163286,Maryland,2024,Big Ten,48,69,18,68,10,14,0.4167,34,22,0.6071,24,8,0.75,14,7,0.6667,19,14,0.5758,1,1,0.5,7,5,0.5833,8,6,0.5714,9,10,0.4737,10,1,0.9091
IPEDS:228778,Texas,2024,Big 12,49,29,80,28,20,10,0.6667,36,24,0.6,15,10,0.6,24,12,0.6667,11,6,0.6471,1,6,0.1429,12,10,0.5455,6,5,0.5455,5,1,0.8333,13,8,0.619
IPEDS:218973,Wofford,2024,Southern,50,106,52,205,12,8,0.6,42,20,0.6774,23,9,0.7188,22,5,0.8148,13,12,0.52,7,3,0.7,1,5,0.1667,5,2,0.7143,15,11,0.5769,21,2,0.913
IPEDS:100858,Auburn,2024,SEC,51,5,25,62,8,22,0.2667,27,26,0.5094,19,4,0.8261,18,13,0.5806,5,12,0.2941,4,1,0.8,4,19,0.1739,10,5,0.6667,4,0,1.0,9,2,0.8182
IPEDS:150534,Evansville,2024,Missouri Valley,52,76,59,46,17,10,0.6296,39,26,0.6,14,13,0.5185,16,8,0.6667,18,18,0.5,5,0,1.0,6,10,0.375,3,3,0.5,9,7,0.5625,21,6,0.7778
IPEDS:195809,Saint John's,2024,Big East,53,116,77,182,14,7,0.6667,38,18,0.6786,20,9,0.6897,21,6,0.7778,12,10,0.5455,5,2,0.7143,4,6,0.4,6,4,0.6,9,4,0.6923,19,4,0.8261
IPEDS:220075,East Tennessee State,2024,Southern,54,97,73,164,13,8,0.619,36,20,0.6429,21,10,0.6774,24,5,0.8276,10,13,0.4348,2,2,0.5,1,4,0.2,8,11,0.4211,4,3,0.5714,23,2,0.92
IPEDS:151351,Indiana,2024,Big Ten,55,36,93,44,15,9,0.625,33,26,0.5593,15,13,0.5357,17,11,0.6071,11,9,0.55,5,6,0.4545,7,12,0.3684,6,4,0.6,12,6,0.6667,8,4,0.6667
IPEDS:139931,Georgia Southern,2024,Sun Belt,56,39,75,24,17,13,0.5667,33,26,0.5593,13,12,0.52,18,12,0.6,12,12,0.5,3,2,0.6,2,9,0.1818,11,14,0.44,9,3,0.75,11,0,1.0
IPEDS:209825,Portland,2024,West Coast,57,138,72,121,19,5,0.7917,37,19,0.6607,16,12,0.5714,17,5,0.7727,18,11,0.6207,2,3,0.4,3,6,0.3333,3,7,0.3,12,6,0.6667,19,0,1.0
IPEDS:131496,Georgetown,2024,Big East,58,96,61,136,13,7,0.65,36,21,0.6316,21,12,0.6364,17,9,0.6538,17,8,0.68,2,4,0.3333,3,6,0.3333,9,10,0.4737,8,3,0.7273,16,2,0.8889
IPEDS:102368,Troy,2024,Sun Belt,59,94,86,224,18,12,0.6,37,22,0.6271,18,8,0.6923,19,9,0.6786,17,10,0.6296,1,3,0.25,6,5,0.5455,8,9,0.4706,7,5,0.5833,16,3,0.8421
IPEDS:229115,Texas Tech,2024,Big 12,60,44,39,98,12,17,0.4138,33,26,0.5593,19,7,0.7308,22,7,0.7586,6,15,0.2857,5,4,0.5556,4,15,0.2105,6,7,0.4615,4,2,0.6667,19,2,0.9048
IPEDS:157289,Louisville,2024,ACC,61,37,146,229,16,14,0.5333,32,24,0.5714,16,8,0.6667,25,10,0.7143,7,10,0.4118,0,4,0.0,7,16,0.3043,5,3,0.625,6,3,0.6667,14,2,0.875
IPEDS:201885,Cincinnati,2024,Big 12,62,54,104,173,17,13,0.5667,32,25,0.5614,14,10,0.5833,18,8,0.6923,10,15,0.4,4,2,0.6667,4,11,0.2667,10,6,0.625,8,5,0.6154,10,3,0.7692
IPEDS:226091,Lamar,2024,Southland,63,206,62,257,17,7,0.7083,44,15,0.7458,24,6,0.8,24,4,0.8571,12,9,0.5714,8,2,0.8,3,1,0.75,1,4,0.2,11,5,0.6875,29,5,0.8529
IPEDS:110635,California,2024,Pac-12,64,104,60,195,17,13,0.5667,36,19,0.6545,17,5,0.7727,22,7,0.7586,10,8,0.5556,4,4,0.5,6,2,0.75,7,9,0.4375,6,6,0.5,17,2,0.8947
IPEDS:199148,UNCG,2024,Southern,65,77,101,130,15,6,0.7143,33,21,0.6111,18,13,0.5806,22,9,0.7097,11,10,0.5238,0,2,0.0,3,7,0.3,3,3,0.5,12,5,0.7059,15,6,0.7143
IPEDS:181002,Creighton,2024,Big East,66,150,28,189,7,13,0.35,35,17,0.6731,28,4,0.875,18,6,0.75,12,10,0.5455,5,1,0.8333,3,8,0.2727,4,0,1.0,12,6,0.6667,16,3,0.8421
IPEDS:204796,Ohio State,2024,Big Ten,67,49,51,42,12,12,0.5,29,26,0.5273,16,12,0.5714,13,8,0.619,11,15,0.4231,5,3,0.625,6,6,0.5,8,10,0.4444,5,6,0.4545,10,4,0.7143
IPEDS:233921,Virginia Tech,2024,ACC,68,70,64,273,14,16,0.4667,32,22,0.5926,18,4,0.8182,22,9,0.7097,10,11,0.4762,0,2,0.0,3,15,0.1667,5,1,0.8333,9,5,0.6429,15,1,0.9375
IPEDS:159966,Nicholls,2024,Southland,69,92,76,39,16,8,0.6667,34,22,0.6071,14,12,0.5385,17,9,0.6538,12,11,0.5217,5,2,0.7143,1,8,0.1111,0,4,0.0,16,4,0.8,17,6,0.7391
IPEDS:102094,South Alabama,2024,Sun Belt,70,52,41,56,14,16,0.4667,31,25,0.5536,17,8,0.68,18,11,0.6207,12,12,0.5,1,2,0.3333,6,5,0.5455,10,11,0.4762,4,1,0.8,11,8,0.5789
IPEDS:155317,Kansas,2024,Big 12,71,63,79,181,15,15,0.5,31,23,0.5741,14,6,0.7,17,8,0.68,8,9,0.4706,6,6,0.5,3,8,0.2727,6,9,0.4,12,3,0.8,10,3,0.7692
IPEDS:197869,Appalachian State,2024,Sun Belt,72,110,57,227,16,13,0.5517,33,21,0.6111,15,6,0.7143,15,7,0.6818,15,11,0.5769,3,3,0.5,2,6,0.25,10,6,0.625,12,8,0.6,9,1,0.9
IPEDS:234030,VCU,2024,Atlantic 10,73,114,58,38,15,8,0.6522,38,23,0.623,18,13,0.5806,18,9,0.6667,12,13,0.48,8,1,0.8889,3,8,0.2727,1,2,0.3333,16,6,0.7273,18,7,0.72
IPEDS:141574,Hawaii,2024,Big West,74,118,113,171,20,10,0.6667,33,16,0.6735,13,6,0.6842,23,10,0.697,10,6,0.625,0,0,,1,8,0.1111,2,2,0.5,11,2,0.8462,19,4,0.8261
IPEDS:232982,Old Dominion,2024,Sun Belt,75,41,54,15,15,15,0.5,31,26,0.5439,14,9,0.6087,21,12,0.6364,7,12,0.3684,3,2,0.6,3,8,0.2727,9,8,0.5294,9,7,0.5625,10,3,0.7692
IPEDS:123961,USC,2024,Pac-12,76,47,120,36,17,12,0.5862,31,28,0.5254,11,15,0.4231,16,10,0.6154,12,11,0.5217,3,7,0.3,6,6,0.5,3,7,0.3,16,12,0.5714,6,3,0.6667
IPEDS:186380,Rutgers,2024,Big Ten,77,72,23,113,6,18,0.25,28,25,0.5283,22,7,0.7586,13,9,0.5909,15,16,0.4839,0,0,,0,5,0.0,10,14,0.4167,12,6,0.6667,6,0,1.0
IPEDS:227881,Sam Houston State,2024,Conference USA,78,91,56,99,13,11,0.5417,34,24,0.5862,20,11,0.6452,23,7,0.7667,10,14,0.4167,1,3,0.25,3,9,0.25,3,3,0.5,9,12,0.4286,19,0,1.0
IPEDS:152080,Notre Dame,2024,ACC,79,61,53,263,9,21,0.3,27,25,0.5192,18,4,0.8182,16,8,0.6667,11,17,0.3929,0,0,,2,13,0.1333,1,6,0.1429,13,4,0.7647,11,2,0.8462
IPEDS:157401,Murray State,2024,Missouri Valley,80,157,66,211,17,10,0.6296,37,20,0.6491,20,8,0.7143,20,8,0.7143,17,10,0.6296,0,2,0.0,5,7,0.4167,1,3,0.25,8,4,0.6667,23,6,0.7931
IPEDS:135726,Miami (FL),2024,ACC,81,19,137,149,11,19,0.3667,27,30,0.4737,14,10,0.5833,19,16,0.5429,6,13,0.3158,2,1,0.6667,8,15,0.3478,4,4,0.5,4,6,0.4,11,5,0.6875
IPEDS:160755,Tulane,2024,American Athletic,82,87,85,47,15,12,0.5556,36,26,0.5806,16,12,0.5714,19,13,0.5938,12,12,0.5,5,1,0.8333,4,8,0.3333,4,2,0.6667,12,8,0.6,16,8,0.6667
IPEDS:230764,Utah,2024,Pac-12,83,127,90,261,16,14,0.5333,33,22,0.6,16,7,0.6957,15,8,0.6522,14,13,0.5185,4,1,0.8,3,4,0.4286,7,9,0.4375,8,4,0.6667,15,5,0.75
IPEDS:486840,Kennesaw State,2024,ASUN,84,131,55,19,19,10,0.6552,32,24,0.5714,10,13,0.4348,13,6,0.6842,16,17,0.4848,3,1,0.75,4,7,0.3636,2,4,0.3333,6,5,0.5455,20,8,0.7143
IPEDS:198136,Campbell,2024,Coastal Athletic,85,88,30,55,12,15,0.4444,31,22,0.5849,19,7,0.7308,22,10,0.6875,8,12,0.4,1,0,1.0,7,9,0.4375,1,2,0.3333,6,5,0.5455,17,6,0.7391
IPEDS:104151,Arizona State,2024,Pac-12,86,64,102,77,17,13,0.5667,32,26,0.5517,15,11,0.5769,21,12,0.6364,11,9,0.55,0,5,0.0,2,7,0.2222,2,5,0.2857,20,10,0.6667,8,4,0.6667
IPEDS:170976,Michigan,2024,Big Ten,87,68,116,91,14,10,0.5833,32,28,0.5333,16,16,0.5,19,8,0.7037,9,12,0.4286,4,8,0.3333,2,12,0.1429,9,5,0.6429,9,7,0.5625,12,4,0.75
IPEDS:215293,Pittsburgh,2024,ACC,88,38,87,221,10,20,0.3333,26,29,0.4727,16,7,0.6957,12,12,0.5,8,13,0.381,6,4,0.6,5,15,0.25,6,9,0.4,5,3,0.625,10,2,0.8333
IPEDS:164924,Boston College,2024,ACC,89,22,71,97,8,22,0.2667,22,31,0.4151,14,9,0.6087,7,18,0.28,12,12,0.5,3,1,0.75,8,13,0.381,6,9,0.4,4,8,0.3333,4,1,0.8
IPEDS:145600,UIC,2024,Missouri Valley,90,160,100,235,16,11,0.5926,34,20,0.6296,16,7,0.6957,17,6,0.7391,12,9,0.5714,5,5,0.5,1,6,0.1429,4,4,0.5,8,5,0.6154,21,5,0.8077
IPEDS:243780,Purdue,2024,Big Ten,91,85,83,118,13,11,0.5417,32,24,0.5714,19,11,0.6333,15,13,0.5357,9,7,0.5625,8,4,0.6667,0,4,0.0,6,9,0.4,12,8,0.6,14,3,0.8235
IPEDS:102049,Samford,2024,Southern,92,124,153,236,14,7,0.6667,36,22,0.6207,20,13,0.6061,24,10,0.7059,10,10,0.5,2,2,0.5,1,6,0.1429,7,10,0.4118,7,2,0.7778,21,4,0.84
IPEDS:104717,Grand Canyon,2024,Western Athletic,93,125,84,11,23,7,0.7667,36,25,0.5902,11,14,0.44,17,10,0.6296,16,11,0.5926,3,4,0.4286,3,3,0.5,5,11,0.3125,10,5,0.6667,18,6,0.75
IPEDS:110608,Cal State Northridge,2024,Big West,94,105,82,146,16,14,0.5333,30,24,0.5556,14,10,0.5833,15,10,0.6,15,14,0.5172,0,0,,2,10,0.1667,2,6,0.25,5,1,0.8333,21,7,0.75
IPEDS:218742,South Carolina Upstate,2024,Big South,95,128,74,41,16,8,0.6667,36,24,0.6,18,14,0.5625,22,9,0.7097,12,12,0.5,2,3,0.4,1,9,0.1,2,2,0.5,8,6,0.5714,25,7,0.7812
IPEDS:156125,Wichita State,2024,American Athletic,96,79,127,72,15,12,0.5556,32,29,0.5246,14,15,0.4828,19,10,0.6552,9,15,0.375,4,4,0.5,2,12,0.1429,3,5,0.375,9,9,0.5,18,3,0.8571
IPEDS:137546,Stetson,2024,ASUN,97,175,88,139,20,10,0.6667,41,22,0.6508,17,9,0.6538,26,9,0.7429,11,11,0.5,4,2,0.6667,3,6,0.3333,3,2,0.6,7,5,0.5833,28,9,0.7568
IPEDS:179159,Saint Louis,2024,Atlantic 10,98,243,96,290,16,8,0.6667,37,16,0.6981,21,6,0.7778,22,4,0.8462,9,10,0.4737,6,2,0.75,0,0,,0,1,0.0,8,12,0.4,29,3,0.9062
IPEDS:214777,Penn State,2024,Big Ten,99,120,134,223,12,12,0.5,29,24,0.5472,14,11,0.56,11,8,0.5789,10,13,0.4348,8,3,0.7273,5,8,0.3846,2,3,0.4,12,6,0.6667,10,7,0.5882
IPEDS:157951,Western Kentucky,2024,Conference USA,100,164,144,260,15,9,0.625,36,22,0.6207,19,11,0.6333,22,9,0.7097,12,11,0.5217,2,2,0.5,2,6,0.25,6,6,0.5,11,4,0.7333,17,6,0.7391
IPEDS:201441,Bowling Green,2024,Mid-American,101,221,145,158,24,6,0.8,33,20,0.6226,8,12,0.4,16,3,0.8421,16,15,0.5161,1,2,0.3333,1,5,0.1667,3,1,0.75,9,10,0.4737,20,4,0.8333
IPEDS:178396,Missouri,2024,SEC,102,28,186,246,9,21,0.3,23,32,0.4182,14,11,0.56,15,14,0.5172,7,16,0.3043,1,2,0.3333,8,19,0.2963,3,3,0.5,3,4,0.4286,9,6,0.6
IPEDS:193973,Niagara,2024,MAAC,103,275,110,277,20,4,0.8333,38,17,0.6909,15,11,0.5769,12,3,0.8,23,13,0.6389,3,1,0.75,1,3,0.25,1,2,0.3333,8,4,0.6667,28,8,0.7778
IPEDS:153658,Iowa,2024,Big Ten,104,126,151,245,14,10,0.5833,29,23,0.5577,15,11,0.5769,18,4,0.8182,7,12,0.3684,4,7,0.3636,3,8,0.2727,3,5,0.375,8,7,0.5333,15,3,0.8333
IPEDS:110422,Cal Poly,2024,Big West,105,151,220,242,20,10,0.6667,35,22,0.614,15,12,0.5556,24,12,0.6667,11,10,0.5238,0,0,,4,5,0.4444,1,2,0.3333,10,8,0.5556,20,7,0.7407
IPEDS:171100,Michigan State,2024,Big Ten,106,48,123,61,11,13,0.4583,24,27,0.4706,13,14,0.4815,13,10,0.5652,6,8,0.4286,5,9,0.3571,2,4,0.3333,5,10,0.3333,11,7,0.6111,6,6,0.5
IPEDS:123554,Saint Mary's College,2024,West Coast,107,181,103,155,16,8,0.6667,34,22,0.6071,17,12,0.5862,21,7,0.75,12,13,0.48,1,2,0.3333,3,7,0.3,1,1,0.5,8,7,0.5333,22,7,0.7586
IPEDS:200004,Western Carolina,2024,Southern,108,99,166,187,13,8,0.619,28,26,0.5185,15,16,0.4839,14,11,0.56,10,11,0.4762,4,4,0.5,2,8,0.2,0,3,0.0,14,10,0.5833,12,5,0.7059
IPEDS:140447,Mercer,2024,Southern,109,82,92,122,6,14,0.3,29,29,0.5,20,13,0.6061,17,13,0.5667,9,14,0.3913,3,2,0.6,3,5,0.375,8,14,0.3636,5,2,0.7143,13,8,0.619
IPEDS:139940,Georgia State,2024,Sun Belt,110,50,118,80,13,17,0.4333,25,32,0.4386,12,14,0.4615,13,15,0.4643,12,15,0.4444,0,2,0.0,2,12,0.1429,11,4,0.7333,5,10,0.3333,7,6,0.5385
IPEDS:228459,Texas State,2024,Sun Belt,111,71,111,111,13,17,0.4333,27,29,0.4821,14,12,0.5385,15,14,0.5172,9,12,0.4286,3,3,0.5,4,7,0.3636,1,7,0.125,13,14,0.4815,9,1,0.9
IPEDS:225511,Houston,2024,Big 12,112,56,47,86,7,21,0.25,26,28,0.4815,19,7,0.7308,20,12,0.625,4,14,0.2222,2,2,0.5,0,10,0.0,5,12,0.2941,7,4,0.6364,14,2,0.875
IPEDS:179557,Southeast Missouri,2024,Ohio Valley,113,169,124,76,18,9,0.6667,36,27,0.5714,13,15,0.4643,16,12,0.5714,16,13,0.5517,4,2,0.6667,2,6,0.25,2,0,1.0,6,8,0.4286,26,13,0.6667
IPEDS:159717,McNeese,2024,Southland,114,108,98,114,11,13,0.4583,30,27,0.5263,16,12,0.5714,20,10,0.6667,7,15,0.3182,3,2,0.6,0,8,0.0,3,9,0.25,5,2,0.7143,22,8,0.7333
